97.230,40,21,17853,1594,116,True,121,196,True,True,lz4,4,110,True,101,69,False,org.apache.spark.serializer.KryoSerializer,0.7574915560392141,0.9178877236334106,False,970,52,11,43,385,76,7,48,False,27,3.1941309173419743,0.15313314856017446,3,
101.607,59,13,2583,26072,74,False,92,996,False,True,snappy,10,39,False,67,101,True,org.apache.spark.serializer.JavaSerializer,0.7086973040922808,0.5234915967527085,True,299,11,23,20,203,488,8,49,False,59,1.5110477517901906,0.1790828235514852,6,
83.460,10,4,23917,20235,89,False,82,873,True,False,lzf,20,53,True,25,50,False,org.apache.spark.serializer.KryoSerializer,0.579108733407803,0.5692718276120545,True,53,67,14,50,321,322,8,36,False,30,2.1426846873606453,0.2479836573798162,7,
133.564,3,30,25522,27569,121,True,47,178,False,False,snappy,97,36,False,14,104,True,org.apache.spark.serializer.JavaSerializer,0.9922833127660864,0.5778790356550605,True,181,124,16,12,221,452,7,45,True,100,3.528319702730327,0.4978354302417791,6,
95.765,66,6,26931,12621,49,True,8,710,True,True,lz4,2,84,False,121,48,False,org.apache.spark.serializer.JavaSerializer,0.9041584930734606,0.8298228111061599,False,843,104,30,20,283,246,6,32,False,67,4.333626608546914,0.5782582860052948,7,
105.882,99,20,1255,3116,86,True,19,847,False,False,snappy,107,90,False,88,39,False,org.apache.spark.serializer.KryoSerializer,0.9124361434683915,0.8871403488740788,True,649,128,14,25,281,355,7,10,False,83,4.178386512084872,0.8651231687899955,3,
105.578,82,19,25517,19122,118,False,70,518,False,True,lzf,119,17,True,64,63,True,org.apache.spark.serializer.JavaSerializer,0.6194991868056634,0.8131977935564965,False,489,100,22,18,482,120,6,27,False,69,4.883063105063933,0.32269077515710476,6,
108.156,7,30,16507,19759,40,True,59,237,True,False,lzf,43,15,True,34,32,False,org.apache.spark.serializer.KryoSerializer,0.5535674947707728,0.5334742306832163,False,78,49,9,43,171,433,6,37,True,78,1.9003798752735834,0.6357473219918636,5,
98.632,44,16,34474,7209,57,True,35,766,False,False,lz4,40,13,True,110,101,False,org.apache.spark.serializer.KryoSerializer,0.6616501353924112,0.8699603363853177,True,491,108,16,27,115,213,7,5,False,38,3.2528761871107994,0.5093238048259411,8,
85.435,17,22,23293,10116,7,False,110,924,False,False,lzf,28,86,False,61,119,True,org.apache.spark.serializer.KryoSerializer,0.5535405405616796,0.896830052045354,True,899,19,23,12,200,119,4,16,False,72,2.4847376032049415,0.49565228093280067,2,
96.613,70,5,35091,6467,31,True,52,770,False,True,lzf,73,114,False,55,6,True,org.apache.spark.serializer.JavaSerializer,0.5258907981809854,0.6998867164910058,True,365,124,30,23,492,140,10,31,False,94,4.276616367713496,0.6589715062368836,2,
109.434,55,23,5237,18574,118,True,45,219,False,False,lz4,83,59,False,30,11,True,org.apache.spark.serializer.KryoSerializer,0.7706320525144535,0.9313607356361497,True,965,77,27,31,114,244,3,17,False,89,2.8722940570210307,0.43614571315820716,7,
100.464,44,22,25642,7990,53,False,51,484,False,False,lz4,112,43,False,114,26,False,org.apache.spark.serializer.JavaSerializer,0.5344277990542515,0.9689260558324913,True,798,96,20,31,465,237,10,21,True,41,4.639966290903679,0.15627443453891254,5,
103.278,86,1,13508,9750,89,False,85,122,False,False,lzf,12,72,True,22,101,True,org.apache.spark.serializer.KryoSerializer,0.9884492901275653,0.52482984622226,True,761,63,19,31,129,318,1,19,False,95,4.014501518425778,0.7532073261241162,8,
87.426,29,18,9603,24449,83,False,4,137,True,False,lz4,7,116,False,45,34,True,org.apache.spark.serializer.KryoSerializer,0.9492188463057829,0.6370063554439581,False,689,79,10,12,90,311,3,36,False,19,3.514136346362847,0.5742813470819785,7,
106.507,80,11,30893,10867,67,False,90,684,True,False,snappy,34,104,True,104,58,False,org.apache.spark.serializer.JavaSerializer,0.7985193773276282,0.6616019432577998,False,437,100,21,23,87,67,3,6,False,55,1.394571891231307,0.09986009078759062,2,
99.420,54,18,23249,29525,92,False,74,252,True,True,lzf,75,99,True,13,79,False,org.apache.spark.serializer.JavaSerializer,0.9391283112707606,0.8679039661244334,False,923,98,29,42,393,160,4,37,True,50,2.291135630702172,0.5675489524608135,2,
89.068,6,27,1040,14664,92,False,56,196,False,False,lz4,70,125,False,21,17,True,org.apache.spark.serializer.KryoSerializer,0.8253433989020484,0.8521493871640522,True,646,99,18,8,489,275,6,21,False,38,4.184697736736904,0.15838583424500707,7,
94.540,48,13,34695,29605,30,False,89,841,False,False,snappy,37,45,False,82,121,False,org.apache.spark.serializer.KryoSerializer,0.5126468353926187,0.6374067475154134,False,56,17,4,41,354,469,7,24,False,84,4.073822779418255,0.9249757581335034,8,
79.907,18,9,23874,21400,97,False,7,452,False,True,snappy,46,61,True,102,3,True,org.apache.spark.serializer.JavaSerializer,0.5550422078245044,0.7913576449575199,True,41,33,10,16,338,317,10,43,True,78,2.917839806314427,0.8711604101427851,8,
96.292,84,12,32378,24710,91,False,11,880,True,True,snappy,11,25,False,111,85,True,org.apache.spark.serializer.JavaSerializer,0.8258991732698753,0.7907018050677499,False,489,45,3,14,223,491,1,43,False,49,4.006137941788687,0.5078896790627104,1,
99.901,86,8,32617,28637,117,False,13,707,True,True,snappy,89,106,True,35,111,False,org.apache.spark.serializer.JavaSerializer,0.9471517482751706,0.9045971499672815,False,891,85,20,29,58,218,3,7,True,91,2.889353533105953,0.6030299057115452,6,
88.460,27,30,23203,20352,51,True,83,204,True,False,lzf,98,2,True,116,121,False,org.apache.spark.serializer.JavaSerializer,0.6557308848130544,0.9605575709555303,True,699,67,12,44,483,294,2,11,True,69,3.8988853562065104,0.958180747957571,7,
100.601,31,24,12177,20337,66,False,13,140,True,True,lz4,43,57,True,96,85,False,org.apache.spark.serializer.KryoSerializer,0.9544877687811124,0.6925552819607022,True,293,30,3,11,330,484,3,15,False,55,2.781744631858701,0.6063894362644892,3,
99.150,47,8,21860,14431,38,True,110,618,True,False,snappy,118,78,False,102,98,True,org.apache.spark.serializer.JavaSerializer,0.8511927302433251,0.7818084858269542,False,148,44,24,30,107,484,6,39,True,47,3.2649372113972417,0.597785600826177,4,
99.977,60,13,5140,12970,79,False,90,712,True,False,lzf,23,61,True,38,128,True,org.apache.spark.serializer.JavaSerializer,0.6241305892436408,0.8541046727122883,True,923,117,16,29,284,493,5,44,True,75,4.0397769260696474,0.33544477982558185,1,
193.199,2,20,13097,22339,54,False,53,963,True,True,lz4,34,79,False,104,70,False,org.apache.spark.serializer.JavaSerializer,0.7366970453825287,0.7823502332574023,False,464,68,14,22,134,462,4,34,False,89,2.9528346811474275,0.17208288627849866,3,
221.299,7,23,26285,30233,39,False,94,141,False,True,lzf,91,77,True,95,63,True,org.apache.spark.serializer.JavaSerializer,0.8957137358350178,0.5722048498472962,True,18,125,3,14,80,82,1,17,False,29,4.534354597365183,0.4647455453281577,2,
94.678,34,16,22134,10831,113,False,90,541,True,False,snappy,126,124,True,27,82,False,org.apache.spark.serializer.KryoSerializer,0.5273137163001673,0.5875111621433922,True,747,52,30,37,297,366,5,7,True,77,1.5538616067841948,0.4580520197721708,3,
130.372,77,30,18826,35545,75,True,69,365,False,True,lz4,35,21,False,90,127,False,org.apache.spark.serializer.KryoSerializer,0.6323012410668496,0.9492453803949668,True,471,90,2,17,494,411,10,7,True,54,3.6757919522036624,0.6050934842252174,6,
95.453,64,13,29355,9363,52,True,55,622,True,False,lz4,54,39,True,67,32,False,org.apache.spark.serializer.JavaSerializer,0.7957873624029128,0.8705426033093817,False,734,25,3,26,56,496,5,16,False,88,4.205927689392001,0.0013655561543112205,2,
121.887,82,11,25275,32276,58,True,70,229,True,False,lzf,87,48,False,99,62,False,org.apache.spark.serializer.KryoSerializer,0.5369454687810005,0.8532608905961567,False,832,91,2,18,271,219,2,16,True,45,1.2009349291906166,0.0034301809610131073,7,
97.565,98,24,34763,19667,38,True,122,964,True,False,lzf,52,99,False,73,33,True,org.apache.spark.serializer.JavaSerializer,0.7806918753613794,0.6362710436143683,False,252,55,15,9,200,379,3,22,False,56,2.1086581774999353,0.24951166187084373,7,
90.305,64,30,13457,31269,46,False,45,404,False,True,lz4,55,43,True,11,29,True,org.apache.spark.serializer.JavaSerializer,0.8461998558407784,0.848491660987219,False,145,93,7,39,262,367,4,48,True,99,4.171531766404739,0.44189785332558096,8,
78.922,20,18,2358,11578,10,False,9,360,False,False,lzf,111,13,True,115,2,False,org.apache.spark.serializer.JavaSerializer,0.9552086206418374,0.5337300925442843,False,53,94,16,34,192,454,5,27,False,97,4.555271955216449,0.3575241216835976,3,
152.430,3,18,4241,31556,78,False,35,935,False,True,lz4,117,77,True,80,59,False,org.apache.spark.serializer.JavaSerializer,0.8041029081638795,0.5983826403004743,False,187,81,14,8,140,269,2,34,True,81,2.5696101179868718,0.4025840713869402,5,
91.949,75,29,22073,18131,88,True,114,334,True,True,lz4,29,108,True,59,112,True,org.apache.spark.serializer.JavaSerializer,0.8171974290799493,0.5944819204799929,True,730,14,5,26,132,190,7,32,True,27,1.5677094836779752,0.9961938916504709,7,
90.410,66,6,9181,28033,3,True,119,371,True,False,lzf,102,71,True,64,118,True,org.apache.spark.serializer.JavaSerializer,0.7798795686200546,0.8792757928541346,False,647,56,10,22,272,70,8,4,False,24,4.238400209526104,0.5461983576832384,3,
394.190,10,18,11916,9215,112,True,7,179,False,True,snappy,7,91,False,24,64,True,org.apache.spark.serializer.KryoSerializer,0.5014647207137606,0.6525738800557119,False,631,106,1,38,151,215,4,29,True,38,3.428277504259797,0.8948092560262563,4,
101.757,68,28,17031,6435,75,False,84,173,True,False,lzf,125,91,True,26,98,False,org.apache.spark.serializer.JavaSerializer,0.9221917713009011,0.9003423623062197,False,508,96,17,13,174,43,8,20,False,84,4.128309800265699,0.004589791958489853,5,
99.065,57,19,1584,25717,19,False,80,989,False,False,lz4,121,92,True,71,108,False,org.apache.spark.serializer.KryoSerializer,0.9167940084901507,0.5919904313493312,True,262,117,19,9,285,387,10,47,True,31,4.67052322807525,0.06355031868274874,5,
107.296,76,7,11216,7796,3,False,46,359,False,False,snappy,128,102,False,32,7,False,org.apache.spark.serializer.JavaSerializer,0.7549739226577397,0.7837080132096625,True,736,28,25,49,252,215,4,10,False,17,1.4744502040189875,0.5359001406563005,4,
336.335,1,12,31683,13147,98,False,47,506,True,True,snappy,83,54,False,46,64,True,org.apache.spark.serializer.JavaSerializer,0.8782865265803956,0.9013714720287573,True,712,106,14,46,399,456,8,33,False,17,1.9355986115186932,0.6285879261056617,2,
174.137,7,2,5517,12316,107,False,16,204,True,False,lzf,110,36,False,102,56,True,org.apache.spark.serializer.JavaSerializer,0.6470518244282331,0.6065291896528837,False,157,74,4,27,194,497,1,9,True,23,4.630695591825363,0.0839336976654701,6,
100.286,21,8,30901,1215,92,True,92,350,True,True,lzf,6,2,False,78,51,False,org.apache.spark.serializer.KryoSerializer,0.6390506945564807,0.9790201815821327,False,507,121,28,10,436,309,7,43,True,37,2.21060065639662,0.9326093416923789,5,
151.104,13,13,17356,11857,104,True,99,483,True,False,snappy,61,3,False,35,18,False,org.apache.spark.serializer.JavaSerializer,0.5628597540052803,0.5995425734995888,True,574,20,3,32,377,192,10,29,False,99,1.8478202396376924,0.611269827207764,5,
93.392,15,15,19695,29278,72,False,51,769,True,True,lz4,28,58,False,66,33,False,org.apache.spark.serializer.KryoSerializer,0.7524374856396234,0.6815494903210026,True,577,126,7,20,114,286,8,47,False,67,2.1140648958556687,0.5996919549986752,3,
92.004,31,16,34734,18486,70,False,84,150,False,False,snappy,26,110,False,100,5,False,org.apache.spark.serializer.JavaSerializer,0.5316810948450483,0.7388448047942657,True,622,59,30,19,489,407,9,7,False,56,2.6228075971191926,0.40986967130053975,6,
124.309,72,22,26054,10499,118,False,102,276,False,False,lzf,56,5,False,88,8,False,org.apache.spark.serializer.KryoSerializer,0.8426566820002375,0.896881805149593,True,597,41,1,39,400,453,8,37,True,47,3.083067991486374,0.7368679132744465,6,
92.905,28,7,18594,22765,56,False,67,426,False,True,lzf,128,101,False,72,83,True,org.apache.spark.serializer.KryoSerializer,0.9611119903201877,0.8732386756649968,True,221,78,21,28,223,498,3,4,True,80,3.6309538438411053,0.9999097819981306,5,
93.727,41,29,33840,10546,15,True,36,864,True,False,snappy,97,64,True,66,52,False,org.apache.spark.serializer.KryoSerializer,0.8189234998945996,0.7218142289452372,False,402,8,18,31,196,359,10,26,True,60,1.581006097255349,0.24269595210069206,5,
102.904,49,5,24591,15002,123,True,24,430,False,True,lzf,27,47,True,21,127,True,org.apache.spark.serializer.JavaSerializer,0.5121805633305483,0.9169480555601629,True,359,42,29,45,288,346,3,19,True,47,3.8255015357459734,0.600386961035578,1,
99.385,63,20,16771,2341,40,False,16,200,True,True,lz4,55,124,False,15,41,True,org.apache.spark.serializer.KryoSerializer,0.534539529732456,0.8597415844490968,True,977,62,20,9,243,62,1,26,True,38,4.536815999876045,0.2808400127423284,5,
98.641,33,16,12446,23532,58,False,64,810,True,True,lz4,81,37,True,79,45,False,org.apache.spark.serializer.KryoSerializer,0.5835796080959619,0.6781393424133004,True,619,92,28,33,170,231,10,41,False,93,4.728056462438821,0.9371321934178349,3,
91.515,50,27,9968,13225,77,False,85,558,True,True,lzf,81,127,True,79,12,False,org.apache.spark.serializer.JavaSerializer,0.7721150154929912,0.7450086708425046,False,152,20,8,28,377,390,2,2,False,96,4.762217477816215,0.9483052742445172,6,
97.525,47,14,10497,25717,34,True,39,590,False,True,snappy,43,33,False,109,8,True,org.apache.spark.serializer.JavaSerializer,0.8396056310080084,0.6818441505811117,True,283,69,15,35,209,257,2,9,True,63,2.8807264279228972,0.9292508644610955,1,
102.779,87,8,18250,17349,51,False,94,461,True,False,lz4,41,35,False,14,38,False,org.apache.spark.serializer.JavaSerializer,0.5947155624201061,0.5928269061356919,True,21,96,28,18,111,374,8,43,False,88,2.2677000919451427,0.651373477208412,7,
100.475,52,5,22096,4324,17,False,60,456,True,True,snappy,78,72,True,9,50,True,org.apache.spark.serializer.KryoSerializer,0.9854133614355775,0.9918324468138098,False,941,118,25,48,250,333,1,13,True,37,3.8950509329663543,0.2056146996896725,3,
102.611,55,17,24516,35347,81,False,35,552,True,False,lzf,12,69,False,97,62,True,org.apache.spark.serializer.KryoSerializer,0.6929837292041977,0.6333723829004418,True,871,97,5,24,159,249,10,36,True,42,1.8172792074025224,0.20335499076708408,6,
103.931,100,17,7535,16909,67,False,58,700,False,True,lzf,39,72,False,61,7,True,org.apache.spark.serializer.KryoSerializer,0.7534678336508533,0.9200585233331036,True,726,126,17,17,400,116,2,23,False,11,3.8373209071489325,0.13273178264490226,7,
101.371,14,21,36850,36390,106,True,85,176,False,True,snappy,53,90,True,47,5,False,org.apache.spark.serializer.KryoSerializer,0.9260089242065088,0.5021274329152805,False,959,60,10,11,181,205,10,45,False,89,3.7252535544871965,0.35961983009449183,5,
89.982,40,18,26771,20530,53,False,116,704,False,False,lz4,43,63,True,34,61,True,org.apache.spark.serializer.KryoSerializer,0.8159227274672343,0.5032429402344293,False,580,32,8,11,491,297,6,15,False,60,1.891723510136147,0.8191068545148493,6,
106.327,72,19,5884,6915,76,False,74,104,False,True,snappy,54,102,False,86,47,False,org.apache.spark.serializer.JavaSerializer,0.5841407538049215,0.8155582162142034,False,657,113,22,39,248,370,3,26,False,69,1.6610324046693181,0.8679879128665808,6,
86.625,20,6,8414,19211,15,False,103,179,True,True,lzf,80,57,True,107,81,False,org.apache.spark.serializer.KryoSerializer,0.6731144415914461,0.9322153819824655,True,835,98,18,45,353,349,6,32,True,74,4.915998875563753,0.7826208689915471,4,
95.504,78,5,35508,23298,96,False,100,858,False,False,lz4,123,89,True,126,115,False,org.apache.spark.serializer.KryoSerializer,0.8600964575096588,0.6522842877169932,True,546,88,3,32,467,31,4,4,False,43,3.854274934755987,0.7081402715071189,6,
91.233,41,30,33808,7176,94,True,109,405,True,True,lzf,121,76,False,18,92,False,org.apache.spark.serializer.KryoSerializer,0.6848923954073156,0.9454289945319736,True,183,26,27,12,184,125,3,15,True,61,2.629389296163632,0.3547914370562685,4,
109.470,84,1,8628,10564,128,False,13,488,False,True,snappy,43,115,True,34,10,False,org.apache.spark.serializer.KryoSerializer,0.7846575776097441,0.7292513786635881,False,66,55,22,45,304,151,2,16,False,33,1.0742603639252568,0.030211843441614983,2,
96.497,74,8,12066,25449,102,True,31,377,True,False,lz4,97,123,False,94,61,True,org.apache.spark.serializer.KryoSerializer,0.91551994832079,0.7696949313363272,False,205,65,14,48,458,496,3,18,False,41,3.9715387458950624,0.1287095173070001,6,
100.850,56,23,27645,36376,101,False,59,674,False,False,lzf,66,67,True,48,113,True,org.apache.spark.serializer.JavaSerializer,0.5672136184280012,0.7228433795564578,False,982,50,21,23,487,377,1,35,True,72,2.708453637784526,0.2230887520808733,7,
98.032,36,18,26886,11327,34,True,109,873,True,False,lzf,61,86,True,111,56,False,org.apache.spark.serializer.JavaSerializer,0.9965162545319416,0.7795528093450513,True,450,49,21,14,345,489,2,16,False,70,1.7345164871550236,0.23250309592632845,4,
106.011,52,2,2911,12667,53,True,119,251,True,True,lzf,58,108,False,126,123,False,org.apache.spark.serializer.JavaSerializer,0.9843916923375577,0.7730848367927998,True,431,122,30,50,408,253,9,2,True,82,4.4385134809798465,0.15000475483351317,1,
98.804,68,30,8351,5535,53,False,7,297,False,False,snappy,61,25,False,61,96,True,org.apache.spark.serializer.JavaSerializer,0.7407683672865353,0.9741509270281622,True,61,92,7,49,204,418,2,28,False,29,2.9412605927872244,0.6913679575477639,6,
94.333,44,15,1741,14747,24,False,37,609,False,True,lz4,87,6,True,81,13,True,org.apache.spark.serializer.JavaSerializer,0.8520454851641062,0.6935484783256232,False,670,78,14,20,402,312,3,39,False,95,1.9644895770282327,0.40575889375230134,5,
101.460,68,28,4648,11131,11,True,81,487,True,False,lzf,83,59,True,8,51,True,org.apache.spark.serializer.KryoSerializer,0.6733116697130499,0.9300018603288407,True,331,27,8,35,155,460,7,34,False,78,4.250179992527313,0.9487809269438812,2,
97.444,61,4,36327,9009,53,True,7,634,False,True,lzf,65,26,True,128,62,True,org.apache.spark.serializer.JavaSerializer,0.8435736861289067,0.8141212275390274,True,257,116,23,20,328,336,1,38,True,22,1.1379445969135182,0.9973158012171727,4,
99.235,45,7,19285,10248,83,False,88,931,True,False,lz4,63,30,False,41,82,True,org.apache.spark.serializer.JavaSerializer,0.810102396988147,0.5669309953523538,True,945,28,18,22,98,273,7,39,True,46,2.5561110184169276,0.3204138458450392,2,
100.954,47,3,19516,1820,49,True,74,741,False,True,lzf,11,117,True,91,63,True,org.apache.spark.serializer.KryoSerializer,0.6560461912777411,0.7015074876418691,True,333,115,19,12,77,83,2,38,False,40,1.0514180292355002,0.19343449618041064,7,
98.571,62,11,34532,34852,114,True,41,467,True,True,lz4,73,57,False,73,2,True,org.apache.spark.serializer.KryoSerializer,0.9819394477651611,0.7402014832227828,True,347,16,8,18,289,349,10,40,True,60,3.686186544669375,0.535224342153915,4,
103.110,75,6,20768,3874,75,False,65,740,False,True,lzf,11,123,True,35,12,True,org.apache.spark.serializer.JavaSerializer,0.8025338265149875,0.789434557821552,True,928,71,29,19,342,27,6,32,False,57,1.9136183340752897,0.6167402906765348,7,
92.008,6,25,18012,1125,25,True,109,374,False,True,snappy,122,19,False,82,19,False,org.apache.spark.serializer.JavaSerializer,0.868020034822098,0.5918954668851923,False,884,106,24,30,455,86,5,29,True,70,3.5455364798379674,0.7302054141888289,6,
108.045,80,15,2120,5080,46,True,104,674,False,True,lz4,54,44,False,46,106,False,org.apache.spark.serializer.JavaSerializer,0.5483352892280817,0.6636682572003196,False,88,110,14,34,131,250,4,27,False,13,3.22468543806015,0.2704182207789706,1,
91.362,31,25,20977,25409,124,False,112,535,False,True,lzf,7,5,True,44,8,False,org.apache.spark.serializer.KryoSerializer,0.5982462538136735,0.7052485033574365,True,871,75,11,40,431,231,2,47,False,98,4.496856718487297,0.5345964758353464,7,
107.435,78,26,17920,2882,34,False,24,977,True,True,lz4,98,53,True,37,127,False,org.apache.spark.serializer.JavaSerializer,0.9054941636841887,0.57645386990071,True,722,114,12,12,468,68,2,12,True,15,3.2941309321294696,0.7476894109214169,3,
88.050,21,2,21049,30715,39,False,18,121,False,True,lzf,6,78,True,109,29,True,org.apache.spark.serializer.JavaSerializer,0.6821940137129303,0.6050005383973402,True,597,27,6,32,370,75,1,49,False,38,4.838869172572161,0.7978514875478656,5,
91.098,36,19,1859,2797,80,False,115,443,True,False,snappy,54,6,False,93,126,True,org.apache.spark.serializer.KryoSerializer,0.9324508894403534,0.8717671947547985,True,421,97,13,28,355,226,8,37,True,84,4.506433451278353,0.2420581142279108,8,
104.404,77,17,20595,35698,108,False,117,249,True,False,snappy,61,125,False,114,13,True,org.apache.spark.serializer.KryoSerializer,0.8196760402416456,0.5716705088661143,False,168,84,30,36,199,366,6,26,False,72,4.1177582270684105,0.9617552752665367,5,
98.402,86,9,17478,24528,40,True,51,594,False,False,snappy,41,113,True,41,45,True,org.apache.spark.serializer.KryoSerializer,0.586362780693419,0.7705756239932432,True,399,32,13,41,227,377,8,12,False,21,3.046457588664281,0.07775706955519857,6,
146.789,4,20,19399,18322,118,False,22,157,False,True,snappy,14,62,True,114,120,False,org.apache.spark.serializer.JavaSerializer,0.5405869336155253,0.6815225656974125,False,229,86,10,26,279,259,3,48,False,65,1.5465251606357997,0.07577392446258813,2,
127.410,62,15,24402,13777,84,True,99,592,True,False,lz4,90,51,True,56,102,True,org.apache.spark.serializer.KryoSerializer,0.7138646239732613,0.8176277407423848,True,258,87,1,22,434,283,10,7,False,91,2.5151380359490934,0.6062105366807807,7,
102.039,33,19,24259,18567,26,True,108,762,True,True,snappy,46,102,False,123,97,True,org.apache.spark.serializer.KryoSerializer,0.6793995076714513,0.544905399385909,False,752,38,23,35,164,353,10,20,False,61,1.3271620539501514,0.16384249657819872,2,
100.717,86,22,22986,28369,25,True,58,319,True,False,snappy,50,29,True,16,104,False,org.apache.spark.serializer.JavaSerializer,0.598131976114054,0.9162701160472135,False,210,13,3,14,177,366,3,41,True,47,4.404929902601971,0.006424635570523307,6,
96.734,41,29,10337,10627,89,True,2,373,False,True,lzf,90,70,True,112,58,True,org.apache.spark.serializer.JavaSerializer,0.8301354135650729,0.8653565314232603,True,315,79,19,23,459,455,1,30,True,87,1.5242762004121673,0.8222843884480814,6,
101.571,86,27,24641,24694,48,True,66,141,True,False,snappy,36,61,False,68,78,True,org.apache.spark.serializer.KryoSerializer,0.9254564797136255,0.9341474801838267,False,915,98,19,40,165,179,6,9,True,22,4.115946327276106,0.23592385995878684,4,
100.088,55,30,24262,28175,4,False,122,768,False,False,lz4,107,115,True,45,67,True,org.apache.spark.serializer.KryoSerializer,0.7086809835455241,0.9991018952911859,False,730,111,24,28,281,465,7,20,False,79,1.892416020006166,0.37144389937772204,8,
107.438,53,14,27945,20739,97,True,124,751,True,True,lzf,53,125,False,98,107,True,org.apache.spark.serializer.KryoSerializer,0.850046337049621,0.8995369594048293,True,553,78,16,35,180,398,2,12,False,44,3.3840857853383923,0.10210553625054486,8,
94.941,93,25,30482,23822,2,True,100,527,False,False,lzf,67,21,True,116,13,False,org.apache.spark.serializer.JavaSerializer,0.6023592878762407,0.677899353884142,True,459,3,12,19,328,101,5,48,False,19,4.046530483723703,0.6031928573347269,1,
90.438,22,27,27873,29280,11,True,14,217,True,False,lzf,37,109,True,46,17,True,org.apache.spark.serializer.KryoSerializer,0.8767407970437306,0.7159333819605898,True,669,11,27,29,390,432,9,30,False,17,3.2067374302082454,0.8000734397507194,5,
247.396,19,27,27962,19747,88,True,54,330,True,False,lzf,96,72,False,8,10,False,org.apache.spark.serializer.KryoSerializer,0.9733783646306617,0.8002382349676103,True,471,107,1,13,145,89,10,30,False,37,1.0910153574314916,0.7994377614248339,6,
82.764,23,20,24306,11118,57,True,43,534,False,False,lz4,79,85,False,94,119,True,org.apache.spark.serializer.JavaSerializer,0.6921711797896763,0.5463534009191118,False,397,9,10,28,363,319,8,15,False,46,1.4926727045505626,0.13864018889762275,5,
94.711,31,27,14452,30264,77,False,60,406,False,True,snappy,25,35,False,120,42,True,org.apache.spark.serializer.KryoSerializer,0.5709120462322934,0.8888640348756321,True,404,76,16,27,209,39,7,18,False,15,2.465192505762808,0.3643897823639306,6,
92.827,35,13,20351,5302,103,False,20,620,True,True,lzf,16,17,True,79,4,False,org.apache.spark.serializer.KryoSerializer,0.9317977386256784,0.6230610307042875,False,474,126,24,18,258,390,2,24,False,51,3.807164551650464,0.14446280732499694,7,
99.099,31,2,19522,6488,29,True,7,125,False,False,lzf,53,116,False,13,72,True,org.apache.spark.serializer.JavaSerializer,0.5176968198068992,0.8742754029041446,False,319,104,3,34,258,219,8,5,False,14,2.308480566894181,0.07291107585231749,7,
95.231,83,16,6087,32165,127,False,53,148,False,False,lz4,73,11,False,75,34,False,org.apache.spark.serializer.JavaSerializer,0.5970259067689494,0.7405165864201809,True,997,52,19,13,172,358,7,5,False,48,3.3407783024612154,0.9989378731430524,7,
