394.190,10,18,11916,9215,112,1,7,179,0,1,0,7,91,0,24,64,1,1,0.5014647207137606,0.6525738800557119,0,631,106,1,38,151,215,4,29,1,38,3.428277504259797,0.8948092560262563,4,50
101.757,68,28,17031,6435,75,0,84,173,1,0,2,125,91,1,26,98,0,0,0.9221917713009011,0.9003423623062197,0,508,96,17,13,174,43,8,20,0,84,4.128309800265699,0.004589791958489853,5,50
99.065,57,19,1584,25717,19,0,80,989,0,0,1,121,92,1,71,108,0,1,0.9167940084901507,0.5919904313493312,1,262,117,19,9,285,387,10,47,1,31,4.67052322807525,0.06355031868274874,5,50
107.296,76,7,11216,7796,3,0,46,359,0,0,0,128,102,0,32,7,0,0,0.7549739226577397,0.7837080132096625,1,736,28,25,49,252,215,4,10,0,17,1.4744502040189875,0.5359001406563005,4,50
336.335,1,12,31683,13147,98,0,47,506,1,1,0,83,54,0,46,64,1,0,0.8782865265803956,0.9013714720287573,1,712,106,14,46,399,456,8,33,0,17,1.9355986115186932,0.6285879261056617,2,50
174.137,7,2,5517,12316,107,0,16,204,1,0,2,110,36,0,102,56,1,0,0.6470518244282331,0.6065291896528837,0,157,74,4,27,194,497,1,9,1,23,4.630695591825363,0.0839336976654701,6,50
100.286,21,8,30901,1215,92,1,92,350,1,1,2,6,2,0,78,51,0,1,0.6390506945564807,0.9790201815821327,0,507,121,28,10,436,309,7,43,1,37,2.21060065639662,0.9326093416923789,5,50
151.104,13,13,17356,11857,104,1,99,483,1,0,0,61,3,0,35,18,0,0,0.5628597540052803,0.5995425734995888,1,574,20,3,32,377,192,10,29,0,99,1.8478202396376924,0.611269827207764,5,50
93.392,15,15,19695,29278,72,0,51,769,1,1,1,28,58,0,66,33,0,1,0.7524374856396234,0.6815494903210026,1,577,126,7,20,114,286,8,47,0,67,2.1140648958556687,0.5996919549986752,3,50
92.004,31,16,34734,18486,70,0,84,150,0,0,0,26,110,0,100,5,0,0,0.5316810948450483,0.7388448047942657,1,622,59,30,19,489,407,9,7,0,56,2.6228075971191926,0.40986967130053975,6,50
124.309,72,22,26054,10499,118,0,102,276,0,0,2,56,5,0,88,8,0,1,0.8426566820002375,0.896881805149593,1,597,41,1,39,400,453,8,37,1,47,3.083067991486374,0.7368679132744465,6,50
92.905,28,7,18594,22765,56,0,67,426,0,1,2,128,101,0,72,83,1,1,0.9611119903201877,0.8732386756649968,1,221,78,21,28,223,498,3,4,1,80,3.6309538438411053,0.9999097819981306,5,50
93.727,41,29,33840,10546,15,1,36,864,1,0,0,97,64,1,66,52,0,1,0.8189234998945996,0.7218142289452372,0,402,8,18,31,196,359,10,26,1,60,1.581006097255349,0.24269595210069206,5,50
102.904,49,5,24591,15002,123,1,24,430,0,1,2,27,47,1,21,127,1,0,0.5121805633305483,0.9169480555601629,1,359,42,29,45,288,346,3,19,1,47,3.8255015357459734,0.600386961035578,1,50
99.385,63,20,16771,2341,40,0,16,200,1,1,1,55,124,0,15,41,1,1,0.534539529732456,0.8597415844490968,1,977,62,20,9,243,62,1,26,1,38,4.536815999876045,0.2808400127423284,5,50
98.641,33,16,12446,23532,58,0,64,810,1,1,1,81,37,1,79,45,0,1,0.5835796080959619,0.6781393424133004,1,619,92,28,33,170,231,10,41,0,93,4.728056462438821,0.9371321934178349,3,50
91.515,50,27,9968,13225,77,0,85,558,1,1,2,81,127,1,79,12,0,0,0.7721150154929912,0.7450086708425046,0,152,20,8,28,377,390,2,2,0,96,4.762217477816215,0.9483052742445172,6,50
97.525,47,14,10497,25717,34,1,39,590,0,1,0,43,33,0,109,8,1,0,0.8396056310080084,0.6818441505811117,1,283,69,15,35,209,257,2,9,1,63,2.8807264279228972,0.9292508644610955,1,50
102.779,87,8,18250,17349,51,0,94,461,1,0,1,41,35,0,14,38,0,0,0.5947155624201061,0.5928269061356919,1,21,96,28,18,111,374,8,43,0,88,2.2677000919451427,0.651373477208412,7,50
100.475,52,5,22096,4324,17,0,60,456,1,1,0,78,72,1,9,50,1,1,0.9854133614355775,0.9918324468138098,0,941,118,25,48,250,333,1,13,1,37,3.8950509329663543,0.2056146996896725,3,50
102.611,55,17,24516,35347,81,0,35,552,1,0,2,12,69,0,97,62,1,1,0.6929837292041977,0.6333723829004418,1,871,97,5,24,159,249,10,36,1,42,1.8172792074025224,0.20335499076708408,6,50
103.931,100,17,7535,16909,67,0,58,700,0,1,2,39,72,0,61,7,1,1,0.7534678336508533,0.9200585233331036,1,726,126,17,17,400,116,2,23,0,11,3.8373209071489325,0.13273178264490226,7,50
101.371,14,21,36850,36390,106,1,85,176,0,1,0,53,90,1,47,5,0,1,0.9260089242065088,0.5021274329152805,0,959,60,10,11,181,205,10,45,0,89,3.7252535544871965,0.35961983009449183,5,50
89.982,40,18,26771,20530,53,0,116,704,0,0,1,43,63,1,34,61,1,1,0.8159227274672343,0.5032429402344293,0,580,32,8,11,491,297,6,15,0,60,1.891723510136147,0.8191068545148493,6,50
106.327,72,19,5884,6915,76,0,74,104,0,1,0,54,102,0,86,47,0,0,0.5841407538049215,0.8155582162142034,0,657,113,22,39,248,370,3,26,0,69,1.6610324046693181,0.8679879128665808,6,50
86.625,20,6,8414,19211,15,0,103,179,1,1,2,80,57,1,107,81,0,1,0.6731144415914461,0.9322153819824655,1,835,98,18,45,353,349,6,32,1,74,4.915998875563753,0.7826208689915471,4,50
95.504,78,5,35508,23298,96,0,100,858,0,0,1,123,89,1,126,115,0,1,0.8600964575096588,0.6522842877169932,1,546,88,3,32,467,31,4,4,0,43,3.854274934755987,0.7081402715071189,6,50
91.233,41,30,33808,7176,94,1,109,405,1,1,2,121,76,0,18,92,0,1,0.6848923954073156,0.9454289945319736,1,183,26,27,12,184,125,3,15,1,61,2.629389296163632,0.3547914370562685,4,50
109.470,84,1,8628,10564,128,0,13,488,0,1,0,43,115,1,34,10,0,1,0.7846575776097441,0.7292513786635881,0,66,55,22,45,304,151,2,16,0,33,1.0742603639252568,0.030211843441614983,2,50
96.497,74,8,12066,25449,102,1,31,377,1,0,1,97,123,0,94,61,1,1,0.91551994832079,0.7696949313363272,0,205,65,14,48,458,496,3,18,0,41,3.9715387458950624,0.1287095173070001,6,50
100.850,56,23,27645,36376,101,0,59,674,0,0,2,66,67,1,48,113,1,0,0.5672136184280012,0.7228433795564578,0,982,50,21,23,487,377,1,35,1,72,2.708453637784526,0.2230887520808733,7,50
98.032,36,18,26886,11327,34,1,109,873,1,0,2,61,86,1,111,56,0,0,0.9965162545319416,0.7795528093450513,1,450,49,21,14,345,489,2,16,0,70,1.7345164871550236,0.23250309592632845,4,50
106.011,52,2,2911,12667,53,1,119,251,1,1,2,58,108,0,126,123,0,0,0.9843916923375577,0.7730848367927998,1,431,122,30,50,408,253,9,2,1,82,4.4385134809798465,0.15000475483351317,1,50
98.804,68,30,8351,5535,53,0,7,297,0,0,0,61,25,0,61,96,1,0,0.7407683672865353,0.9741509270281622,1,61,92,7,49,204,418,2,28,0,29,2.9412605927872244,0.6913679575477639,6,50
94.333,44,15,1741,14747,24,0,37,609,0,1,1,87,6,1,81,13,1,0,0.8520454851641062,0.6935484783256232,0,670,78,14,20,402,312,3,39,0,95,1.9644895770282327,0.40575889375230134,5,50
101.460,68,28,4648,11131,11,1,81,487,1,0,2,83,59,1,8,51,1,1,0.6733116697130499,0.9300018603288407,1,331,27,8,35,155,460,7,34,0,78,4.250179992527313,0.9487809269438812,2,50
97.444,61,4,36327,9009,53,1,7,634,0,1,2,65,26,1,128,62,1,0,0.8435736861289067,0.8141212275390274,1,257,116,23,20,328,336,1,38,1,22,1.1379445969135182,0.9973158012171727,4,50
99.235,45,7,19285,10248,83,0,88,931,1,0,1,63,30,0,41,82,1,0,0.810102396988147,0.5669309953523538,1,945,28,18,22,98,273,7,39,1,46,2.5561110184169276,0.3204138458450392,2,50
100.954,47,3,19516,1820,49,1,74,741,0,1,2,11,117,1,91,63,1,1,0.6560461912777411,0.7015074876418691,1,333,115,19,12,77,83,2,38,0,40,1.0514180292355002,0.19343449618041064,7,50
98.571,62,11,34532,34852,114,1,41,467,1,1,1,73,57,0,73,2,1,1,0.9819394477651611,0.7402014832227828,1,347,16,8,18,289,349,10,40,1,60,3.686186544669375,0.535224342153915,4,50
103.110,75,6,20768,3874,75,0,65,740,0,1,2,11,123,1,35,12,1,0,0.8025338265149875,0.789434557821552,1,928,71,29,19,342,27,6,32,0,57,1.9136183340752897,0.6167402906765348,7,50
92.008,6,25,18012,1125,25,1,109,374,0,1,0,122,19,0,82,19,0,0,0.868020034822098,0.5918954668851923,0,884,106,24,30,455,86,5,29,1,70,3.5455364798379674,0.7302054141888289,6,50
108.045,80,15,2120,5080,46,1,104,674,0,1,1,54,44,0,46,106,0,0,0.5483352892280817,0.6636682572003196,0,88,110,14,34,131,250,4,27,0,13,3.22468543806015,0.2704182207789706,1,50
91.362,31,25,20977,25409,124,0,112,535,0,1,2,7,5,1,44,8,0,1,0.5982462538136735,0.7052485033574365,1,871,75,11,40,431,231,2,47,0,98,4.496856718487297,0.5345964758353464,7,50
107.435,78,26,17920,2882,34,0,24,977,1,1,1,98,53,1,37,127,0,0,0.9054941636841887,0.57645386990071,1,722,114,12,12,468,68,2,12,1,15,3.2941309321294696,0.7476894109214169,3,50
88.050,21,2,21049,30715,39,0,18,121,0,1,2,6,78,1,109,29,1,0,0.6821940137129303,0.6050005383973402,1,597,27,6,32,370,75,1,49,0,38,4.838869172572161,0.7978514875478656,5,50
91.098,36,19,1859,2797,80,0,115,443,1,0,0,54,6,0,93,126,1,1,0.9324508894403534,0.8717671947547985,1,421,97,13,28,355,226,8,37,1,84,4.506433451278353,0.2420581142279108,8,50
104.404,77,17,20595,35698,108,0,117,249,1,0,0,61,125,0,114,13,1,1,0.8196760402416456,0.5716705088661143,0,168,84,30,36,199,366,6,26,0,72,4.1177582270684105,0.9617552752665367,5,50
98.402,86,9,17478,24528,40,1,51,594,0,0,0,41,113,1,41,45,1,1,0.586362780693419,0.7705756239932432,1,399,32,13,41,227,377,8,12,0,21,3.046457588664281,0.07775706955519857,6,50
146.789,4,20,19399,18322,118,0,22,157,0,1,0,14,62,1,114,120,0,0,0.5405869336155253,0.6815225656974125,0,229,86,10,26,279,259,3,48,0,65,1.5465251606357997,0.07577392446258813,2,50
127.410,62,15,24402,13777,84,1,99,592,1,0,1,90,51,1,56,102,1,1,0.7138646239732613,0.8176277407423848,1,258,87,1,22,434,283,10,7,0,91,2.5151380359490934,0.6062105366807807,7,50
102.039,33,19,24259,18567,26,1,108,762,1,1,0,46,102,0,123,97,1,1,0.6793995076714513,0.544905399385909,0,752,38,23,35,164,353,10,20,0,61,1.3271620539501514,0.16384249657819872,2,50
100.717,86,22,22986,28369,25,1,58,319,1,0,0,50,29,1,16,104,0,0,0.598131976114054,0.9162701160472135,0,210,13,3,14,177,366,3,41,1,47,4.404929902601971,0.006424635570523307,6,50
96.734,41,29,10337,10627,89,1,2,373,0,1,2,90,70,1,112,58,1,0,0.8301354135650729,0.8653565314232603,1,315,79,19,23,459,455,1,30,1,87,1.5242762004121673,0.8222843884480814,6,50
101.571,86,27,24641,24694,48,1,66,141,1,0,0,36,61,0,68,78,1,1,0.9254564797136255,0.9341474801838267,0,915,98,19,40,165,179,6,9,1,22,4.115946327276106,0.23592385995878684,4,50
100.088,55,30,24262,28175,4,0,122,768,0,0,1,107,115,1,45,67,1,1,0.7086809835455241,0.9991018952911859,0,730,111,24,28,281,465,7,20,0,79,1.892416020006166,0.37144389937772204,8,50
107.438,53,14,27945,20739,97,1,124,751,1,1,2,53,125,0,98,107,1,1,0.850046337049621,0.8995369594048293,1,553,78,16,35,180,398,2,12,0,44,3.3840857853383923,0.10210553625054486,8,50
94.941,93,25,30482,23822,2,1,100,527,0,0,2,67,21,1,116,13,0,0,0.6023592878762407,0.677899353884142,1,459,3,12,19,328,101,5,48,0,19,4.046530483723703,0.6031928573347269,1,50
90.438,22,27,27873,29280,11,1,14,217,1,0,2,37,109,1,46,17,1,1,0.8767407970437306,0.7159333819605898,1,669,11,27,29,390,432,9,30,0,17,3.2067374302082454,0.8000734397507194,5,50
247.396,19,27,27962,19747,88,1,54,330,1,0,2,96,72,0,8,10,0,1,0.9733783646306617,0.8002382349676103,1,471,107,1,13,145,89,10,30,0,37,1.0910153574314916,0.7994377614248339,6,50
82.764,23,20,24306,11118,57,1,43,534,0,0,1,79,85,0,94,119,1,0,0.6921711797896763,0.5463534009191118,0,397,9,10,28,363,319,8,15,0,46,1.4926727045505626,0.13864018889762275,5,50
94.711,31,27,14452,30264,77,0,60,406,0,1,0,25,35,0,120,42,1,1,0.5709120462322934,0.8888640348756321,1,404,76,16,27,209,39,7,18,0,15,2.465192505762808,0.3643897823639306,6,50
92.827,35,13,20351,5302,103,0,20,620,1,1,2,16,17,1,79,4,0,1,0.9317977386256784,0.6230610307042875,0,474,126,24,18,258,390,2,24,0,51,3.807164551650464,0.14446280732499694,7,50
99.099,31,2,19522,6488,29,1,7,125,0,0,2,53,116,0,13,72,1,0,0.5176968198068992,0.8742754029041446,0,319,104,3,34,258,219,8,5,0,14,2.308480566894181,0.07291107585231749,7,50
95.231,83,16,6087,32165,127,0,53,148,0,0,1,73,11,0,75,34,0,0,0.5970259067689494,0.7405165864201809,1,997,52,19,13,172,358,7,5,0,48,3.3407783024612154,0.9989378731430524,7,50
107.374,91,23,1389,10056,92,1,90,625,1,1,1,113,20,0,113,122,0,1,0.6063333224047265,0.756403432050798,0,532,126,14,40,477,418,1,19,1,26,2.7678297119883704,0.802000812956389,8,50
95.945,75,15,10785,22448,117,0,21,656,0,0,0,42,75,0,35,117,1,1,0.7067004830783714,0.7254458017482912,0,18,68,25,25,346,155,2,33,1,93,3.518085582698309,0.8891638528300668,3,50
98.014,44,21,35063,18250,24,1,17,476,1,0,2,101,6,0,81,2,0,1,0.9787763448310796,0.7718609460986066,1,171,62,28,10,450,495,7,47,0,47,3.1541627641626455,0.35667926772920977,1,50
88.392,89,5,26987,31753,126,0,2,163,0,1,0,19,20,1,66,5,0,1,0.8551007084383874,0.882375706081256,1,355,37,9,42,320,424,8,10,0,77,2.0241687041268777,0.5600419524899729,1,50
82.934,19,28,25956,5062,50,1,53,854,0,1,2,118,97,1,72,50,0,0,0.990362115932401,0.732623142349197,1,203,12,14,9,84,426,7,30,0,93,3.560817916600513,0.43303528113760215,6,50
102.538,32,22,36143,19000,126,1,30,607,0,0,2,87,37,0,119,32,1,0,0.8892712154500677,0.6108800398993213,1,948,63,3,44,360,368,9,49,1,22,2.8829976299815616,0.5192496312416643,5,50
92.365,39,13,12318,9804,38,1,31,267,0,1,1,47,88,0,13,107,0,0,0.6185814408960598,0.5429821751597645,0,53,97,14,22,216,267,4,19,0,72,2.575955442364797,0.8916953562668805,8,50
105.390,47,24,17827,1484,24,1,7,169,0,1,1,48,111,0,43,70,0,0,0.916137482111298,0.8115257159704194,1,783,117,2,30,320,443,5,30,0,14,4.318696074629118,0.07123269821561473,8,50
101.496,73,17,22187,13399,15,1,119,384,1,0,0,62,97,0,67,14,1,0,0.6408002067520084,0.6816180869827062,1,149,37,7,37,296,167,10,2,0,91,2.1821551858154606,0.5643281043976519,5,50
92.236,77,11,21354,20258,19,0,89,607,0,1,1,108,12,0,84,65,1,1,0.6647686808259836,0.6213287784030375,1,843,74,4,19,98,184,2,46,1,19,2.2526348720102884,0.8288835504998728,6,50
1309.466,1,21,17978,26646,108,1,95,414,0,1,0,56,19,0,63,108,0,1,0.8577451469754052,0.8869787591965996,0,391,55,3,9,367,460,10,24,1,98,3.8482978232639575,0.35240369497871804,4,50
104.216,88,14,11983,5438,127,1,92,467,1,1,0,20,127,0,26,126,1,0,0.9989105931040567,0.7579190067770436,1,90,107,15,28,153,123,6,10,0,42,1.3605141914266135,0.7366420099304133,6,50
101.738,51,28,13052,9356,35,0,11,926,1,1,1,60,114,0,115,36,1,0,0.5305498096715073,0.7216357410810277,1,941,86,26,43,232,102,1,24,1,23,1.4398424928926477,0.2291353089310153,4,50
89.655,34,15,20156,24568,70,1,102,615,1,0,2,47,84,0,62,47,0,0,0.898994121348092,0.9558587486261317,0,948,67,8,21,133,87,6,41,0,67,1.0490802261672703,0.9659733296111515,6,50
92.761,74,2,17137,29287,86,0,11,642,1,0,1,30,90,1,73,99,0,1,0.9702915524665494,0.8402364478966424,1,581,88,4,45,106,195,10,20,0,92,4.2229268351494476,0.5691134420817082,6,50
171.424,32,13,3321,25205,81,1,106,903,1,0,0,71,85,0,44,42,0,1,0.6000956165513786,0.9807586561323598,0,488,5,1,43,323,349,5,5,0,15,4.590650678498137,0.6512152501233842,4,50
87.741,40,29,35813,17901,86,1,84,712,0,1,2,90,81,1,105,31,0,0,0.6785539520991108,0.6052366127887561,0,38,106,8,27,152,137,10,49,1,12,4.2738457637659435,0.6591837516085501,5,50
92.135,28,18,28404,23941,87,1,60,606,1,0,2,37,53,1,50,105,1,1,0.7086584070653685,0.6790261263833949,0,520,13,5,36,98,316,7,21,0,79,3.8365324493425783,0.39197089228348203,5,50
100.268,86,18,2275,3748,15,0,36,446,0,1,0,69,65,1,67,85,0,1,0.655933105617052,0.8319206021378578,0,883,113,26,16,374,333,9,39,1,63,4.429379496470064,0.4112206861362957,6,50
101.219,70,13,35591,14842,127,0,47,801,1,1,1,41,49,0,19,113,1,0,0.7575937877113217,0.5083085409886243,0,859,50,8,15,396,249,4,11,0,58,2.837288051883927,0.4350138418371977,8,50
109.312,82,5,27211,5877,104,0,32,806,0,0,0,51,16,0,66,58,1,0,0.9303919614975644,0.9353628765021462,1,458,14,19,39,479,60,5,43,1,44,3.989483913273814,0.41063460749021685,5,50
